,amount,LDKfee,LDKdly,LDKpthlnt,LDKtp,Eclair_case1fee,Eclair_case1dly,Eclair_case1pthlnt,Eclair_case1tp,CLNfee,CLNdly,CLNpthlnt,CLNtp,Eclair_case2fee,Eclair_case2dly,Eclair_case2pthlnt,Eclair_case2tp,Eclair_case3fee,Eclair_case3dly,Eclair_case3pthlnt,Eclair_case3tp,LNDfee,LNDdly,LNDpthlnt,LNDtp
3767,174007,3.2561099999999996,482,8,Failure,209.56817999999998,224,4,Success,116.11849,224,4,Failure,209.56817999999998,224,4,Success,98.34872,186,7,Success,116.11849,224,4,Failure
3768,135,0.12714,60,3,Success,0.12714,60,3,Success,0.12714,60,3,Success,0.12714,60,3,Success,0.12741,134,5,Success,0.12714,60,3,Success
3769,591,2.1507700000000005,114,4,Success,2.13711,120,4,Success,2.13711,120,4,Success,2.13711,120,4,Success,2.0023600000000004,264,8,Success,2.13711,120,4,Success
3770,1316,0.52775,528,5,Success,0.50144,120,4,Success,0.50144,120,4,Success,0.50144,120,4,Success,0.09049,452,10,Success,0.5009,120,4,Success
3771,782,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success
3772,293,2.76299,258,5,Success,1.9384899999999998,304,6,Success,2.76093,264,5,Success,1.9384899999999998,304,6,Success,1.89516,458,10,Success,2.76093,264,5,Success
3773,41,0.19759,169,6,Success,0.18556999999999998,141,5,Success,0.18556999999999998,141,5,Success,0.18556999999999998,141,5,Success,0.17313000000000003,434,12,Success,0.18556999999999998,141,5,Success
3775,2,2.00115,224,4,Success,2.00115,224,4,Success,2.00115,224,4,Success,2.00115,224,4,Success,1.0002,350,10,Success,2.00115,224,4,Success
3776,2026,6.6399,426,7,Success,6.6399,408,6,Success,8.44955,264,5,Success,6.6399,408,6,Success,6.43565,562,10,Success,8.44955,264,5,Success
3777,987,2.26168,332,7,Success,2.2745100000000003,154,5,Success,2.2745100000000003,154,5,Success,2.2745100000000003,154,5,Success,1.85486,446,13,Success,2.26761,160,5,Success
3778,67,1.23008,354,8,Success,2.0101199999999997,242,5,Success,2.0101199999999997,242,5,Success,2.0101199999999997,242,5,Success,1.00469,276,6,Success,2.00985,258,5,Success
3779,7633,10.16113,264,5,Success,10.16113,264,5,Success,10.16113,264,5,Success,10.16113,264,5,Success,8.686480000000001,334,7,Failure,10.16113,264,5,Success
3780,30,8.28639,188,6,Success,8.282010000000001,160,5,Success,8.282010000000001,160,5,Success,8.282010000000001,160,5,Success,8.281970000000001,156,6,Success,8.282010000000001,160,5,Success
3781,67590,3.0417300000000003,200,6,Success,3.0417300000000003,200,6,Success,3.0417300000000003,200,6,Success,3.0417300000000003,200,6,Success,3.37968,240,7,Success,3.0417300000000003,200,6,Success
3782,17,1.0516699999999999,248,5,Success,1.05104,254,5,Success,1.05104,254,5,Success,1.05104,254,5,Success,1.05104,254,5,Success,1.05104,254,5,Success
3783,1,1.00004,338,7,Success,1.0,426,7,Success,2.0,304,6,Success,1.0,426,7,Success,1.0,374,8,Success,2.0,304,6,Success
3784,177208,91.66828,472,8,Success,117.66941,264,5,Success,180.44162,120,4,Success,117.66941,264,5,Success,99.47041,488,8,Success,180.44162,120,4,Success
3785,10888,2.18978,264,5,Success,4.41544,120,4,Failure,4.41544,120,4,Failure,4.41544,120,4,Failure,2.0237800000000004,242,5,Success,4.41544,120,4,Success
3786,4,1.002,184,3,Success,1.0004,184,3,Success,1.0004,184,3,Success,1.0004,184,3,Success,2e-05,150,5,Success,1.0004,184,3,Success
3787,57,1.18781,286,6,Success,1.7486899999999999,290,5,Success,1.7486899999999999,290,5,Success,1.7486899999999999,290,5,Success,1.1740899999999999,312,7,Success,1.7486899999999999,290,5,Success
3788,15,2.0527800000000003,264,5,Success,2.0527800000000003,264,5,Success,2.0527800000000003,264,5,Success,2.0527800000000003,264,5,Success,2.0511799999999996,338,7,Success,2.0527800000000003,264,5,Success
3789,33,2.0185,328,4,Success,2.0185,328,4,Success,2.0185,328,4,Success,2.0185,328,4,Success,2.0022599999999997,404,10,Success,2.0185,328,4,Success
3790,7,2.00359,248,5,Success,1.02108,188,6,Success,2.00359,248,5,Success,1.02108,188,6,Success,1.02109,228,7,Success,2.00359,248,5,Success
3791,3,3.00204,402,6,Success,3.0018000000000002,368,5,Success,3.0018000000000002,346,5,Success,3.0018000000000002,368,5,Success,2.00002,454,10,Success,3.0018000000000002,346,5,Success
3792,515271,4.64781,448,7,Failure,54.294039999999995,138,5,Failure,618.9201300000001,224,4,Success,54.294039999999995,138,5,Failure,83.63651,178,6,Success,618.9201300000001,224,4,Success
3793,188688,2.75476,234,7,Failure,27.09581,200,6,Success,10.491010000000001,200,6,Failure,27.09581,200,6,Success,25.56818,418,9,Success,10.491010000000001,200,6,Success
3794,10,1.0066700000000002,436,7,Success,1.0080200000000001,368,5,Success,1.00801,264,5,Success,1.0080200000000001,368,5,Success,1.0051400000000001,460,11,Success,1.00801,264,5,Success
3795,1507,1.8666900000000002,188,6,Success,3.38449,120,4,Success,3.38449,120,4,Success,3.38449,120,4,Success,1.67823,194,6,Success,3.38449,120,4,Success
3796,9,0.030879999999999998,264,5,Success,0.030879999999999998,264,5,Success,0.030879999999999998,264,5,Success,0.030879999999999998,264,5,Success,0.02882,378,8,Success,0.030879999999999998,264,5,Success
3797,72,5.30337,258,5,Success,5.3033,264,5,Success,5.30337,258,5,Success,5.3033,264,5,Success,5.0723899999999995,344,7,Success,5.3032200000000005,264,5,Success
3798,2,1.0004,80,3,Success,1.0004,80,3,Success,1.0004,80,3,Success,1.0004,80,3,Success,1.00001,150,5,Success,1.0004,80,3,Success
3799,191,0.08652999999999998,160,5,Success,0.03552,140,5,Success,0.03552,140,5,Success,0.03552,140,5,Success,0.024249999999999997,234,7,Success,0.03552,140,5,Success
3800,469,2.8654,282,6,Success,2.81822,296,5,Success,2.81822,242,5,Success,2.81822,296,5,Success,2.81822,296,5,Success,2.81822,242,5,Success
3801,286008,172.33316,184,3,Failure,172.33316,184,3,Failure,172.33316,184,3,Failure,172.33316,184,3,Failure,173.61993999999999,224,4,Failure,172.33316,184,3,Failure
3802,412,4.479150000000001,254,5,Success,3.3645400000000003,150,5,Success,3.3645400000000003,150,5,Success,3.3645400000000003,150,5,Success,3.36619,196,7,Success,3.3645400000000003,150,5,Success
3803,5,1.01501,120,4,Success,1.01501,120,4,Success,1.01501,120,4,Success,1.01501,120,4,Success,1.01501,192,5,Success,1.01501,120,4,Success
3804,255,1.00226,368,5,Failure,1.00226,368,5,Failure,1.01887,258,5,Failure,1.00226,368,5,Failure,1.00051,334,7,Failure,1.00226,368,5,Success
3805,6131,22.975430000000003,472,5,Success,22.464550000000003,346,5,Success,22.464550000000003,346,5,Success,22.464550000000003,346,5,Success,22.464550000000003,402,6,Success,22.464550000000003,346,5,Success
3806,51442,7.58472,154,5,Failure,16.48509,154,5,Success,7.58472,154,5,Failure,16.48509,154,5,Success,6.55579,274,8,Success,7.58472,154,5,Failure
3807,3,1.0015,264,5,Success,1.0015,264,5,Success,1.0015,264,5,Success,1.0015,264,5,Success,1.0003,304,6,Success,1.0015,264,5,Success
3808,4,0.01414,298,6,Success,0.01381,246,5,Success,0.01381,246,5,Success,0.01381,246,5,Success,0.01205,336,6,Success,0.01381,246,5,Success
3809,149,4.07171,222,7,Success,4.304880000000001,160,5,Success,4.304880000000001,160,5,Success,4.304880000000001,160,5,Success,4.0453,258,8,Success,4.304880000000001,160,5,Success
3810,399,1.0404,224,4,Success,1.0404,224,4,Success,1.0404,224,4,Success,1.0404,224,4,Success,0.0403,518,9,Success,1.0404,224,4,Success
3811,382,2.22234,402,6,Success,2.191,368,5,Success,2.191,346,5,Success,2.191,368,5,Success,2.191,368,5,Success,2.191,346,5,Success
3812,261,3.0332599999999994,262,8,Success,3.0571099999999998,200,6,Success,3.0571099999999998,200,6,Success,3.0571099999999998,200,6,Success,3.0010399999999997,354,10,Success,3.0571099999999998,200,6,Success
3813,1704,3.02519,264,5,Failure,2.17381,160,5,Failure,2.17551,150,5,Failure,2.17381,160,5,Failure,2.17381,160,5,Failure,2.17381,160,5,Success
3814,1,1.003,368,5,Success,1.003,368,5,Success,1.00305,264,5,Success,1.003,368,5,Success,1.0,522,9,Success,1.003,368,5,Success
3815,24048,5.10619,320,5,Failure,5.10619,320,5,Failure,5.10619,320,5,Failure,5.10619,320,5,Failure,5.10619,320,5,Failure,5.10619,320,5,Failure
3816,8073,1.01614,224,4,Failure,1.01614,224,4,Failure,1.01614,224,4,Failure,1.01614,224,4,Failure,0.08879999999999999,254,5,Failure,0.08879999999999999,254,5,Failure
3817,5,0.017070000000000002,368,5,Success,0.017070000000000002,264,5,Success,0.017070000000000002,264,5,Success,0.017070000000000002,264,5,Success,0.015,572,10,Success,0.017070000000000002,264,5,Success
3818,543019,57.38825,138,5,Failure,114.23359,160,5,Success,327.83902,224,4,Failure,114.23359,160,5,Success,116.77712,240,7,Success,327.83902,224,4,Failure
3819,147,1.49715,304,6,Success,1.47064,264,5,Success,1.47064,264,5,Success,1.47064,264,5,Success,1.47064,264,5,Success,1.47064,264,5,Success
3820,1682,1.00168,184,3,Failure,1.00168,184,3,Failure,1.00168,184,3,Failure,1.00168,184,3,Failure,1.00168,184,3,Failure,1.00168,184,3,Failure
3821,21260,0.14882,264,5,Failure,0.14882,264,5,Failure,0.14882,264,5,Failure,0.14882,264,5,Failure,0.14882,264,5,Failure,0.14882,264,5,Failure
3822,59,0.00643,80,3,Success,0.008369999999999999,80,3,Success,0.008369999999999999,80,3,Success,0.008369999999999999,80,3,Success,0.00066,110,4,Success,0.00643,80,3,Success
3823,21,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success
3824,18,1.1142099999999997,160,5,Success,1.1142099999999997,160,5,Success,1.1142099999999997,160,5,Success,1.1142099999999997,160,5,Success,1.0017199999999997,494,14,Success,1.1142099999999997,160,5,Success
3825,3068,1.3620299999999999,332,7,Success,1.3098699999999999,194,6,Success,1.3098699999999999,194,6,Success,1.3098699999999999,194,6,Failure,1.3098699999999999,194,6,Failure,1.3098699999999999,194,6,Success
3826,2,0.02495,154,5,Success,1e-05,160,5,Success,1e-05,160,5,Success,1e-05,160,5,Success,1e-05,160,5,Success,1e-05,160,5,Success
3827,14,1.04655,154,5,Success,1.04482,160,5,Success,1.04482,160,5,Success,1.04482,160,5,Success,1.04201,194,6,Success,1.04482,160,5,Success
3828,5,0.10001,264,5,Success,0.10001,264,5,Success,0.10001,264,5,Success,0.10001,264,5,Success,0.10001,264,5,Success,0.10001,264,5,Success
3829,4401,2.43483,120,4,Success,1.8845999999999998,120,4,Success,1.8845999999999998,120,4,Success,1.8845999999999998,120,4,Success,1.03521,150,5,Success,1.8845999999999998,120,4,Success
3830,362,1.50717,74,3,Success,1.03656,58,3,Success,1.03656,58,3,Success,1.03656,58,3,Success,1.00145,116,5,Success,1.03656,58,3,Success
3831,355,0.00533,396,6,Failure,0.0,258,5,Failure,0.0,258,5,Failure,0.0,258,5,Failure,0.0,258,5,Failure,0.0,258,5,Success
3832,30952,95.04828,264,5,Failure,95.04828,264,5,Failure,95.04828,264,5,Failure,95.04828,264,5,Failure,94.95513,374,8,Failure,95.04828,264,5,Failure
3833,14812,9.732050000000001,206,7,Failure,9.772770000000001,160,5,Failure,9.772770000000001,160,5,Failure,9.772770000000001,160,5,Failure,9.450460000000001,262,8,Failure,9.772770000000001,160,5,Failure
3834,14302,5.82006,258,5,Success,6.39005,120,4,Success,6.39005,120,4,Success,6.39005,120,4,Success,4.77573,472,8,Success,6.39005,120,4,Success
3835,256,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success
3836,2942,10.12617,200,6,Success,9.12616,190,6,Success,19.820910000000005,154,5,Success,9.12616,190,6,Success,9.117310000000002,220,7,Success,19.820910000000005,154,5,Success
3837,1454,2.72701,184,3,Success,2.72701,184,3,Success,2.72701,184,3,Success,2.72701,184,3,Success,2.72701,184,3,Success,2.72701,184,3,Success
3838,1,1.00301,154,5,Success,1.00301,154,5,Success,1.00301,154,5,Success,1.00301,154,5,Success,1.003,234,7,Success,1.00301,154,5,Success
3839,2250,2.78308,120,4,Success,2.67505,120,4,Success,2.67505,120,4,Success,2.67505,120,4,Success,2.2407500000000002,190,6,Success,2.67505,120,4,Success
3840,43,1.2569199999999998,224,4,Success,0.26394,120,4,Success,0.26394,120,4,Success,0.26394,120,4,Success,0.00052,360,10,Success,0.26394,120,4,Success
3841,2,0.00328,298,6,Success,0.00013000000000000002,160,5,Success,0.00013000000000000002,160,5,Success,0.00013000000000000002,160,5,Success,0.00012,194,6,Success,0.00013000000000000002,160,5,Success
3842,3,1.0012,110,4,Success,1.0012,110,4,Success,1.0012,110,4,Success,1.0012,110,4,Success,1.00062,220,7,Success,1.0012,110,4,Success
3843,142,1.44038,192,5,Success,1.44038,192,5,Success,1.44038,192,5,Success,1.44038,192,5,Success,1.42642,334,9,Success,1.44038,192,5,Success
3844,83942,11.20056,142,5,Failure,17.34581,120,4,Failure,17.34581,120,4,Success,17.34581,120,4,Failure,10.61291,222,7,Failure,17.34581,120,4,Success
3845,36455,111.44113,224,4,Failure,111.44113,224,4,Failure,111.44113,224,4,Failure,111.44113,224,4,Failure,112.66353,424,9,Failure,111.44113,224,4,Failure
3846,6081,1.42289,282,6,Success,1.5812,138,5,Success,1.5812,138,5,Success,1.5812,138,5,Success,1.39873,242,8,Success,1.5812,138,5,Success
3847,82,1.0328,80,3,Success,1.0328,80,3,Success,1.0328,80,3,Success,1.0328,80,3,Success,1.01697,150,5,Success,1.0328,80,3,Success
3848,41,0.54975,114,4,Success,0.54975,114,4,Success,0.54975,114,4,Success,0.54975,114,4,Success,0.54975,114,4,Success,0.54975,114,4,Success
3849,11,0.02443,200,6,Success,0.02443,200,6,Success,0.02443,200,6,Success,0.02443,200,6,Success,0.014029999999999999,384,11,Success,0.02443,200,6,Success
3850,2,3.00686,580,6,Success,3.00686,580,6,Success,3.00686,580,6,Success,3.00686,580,6,Success,3.00623,383,8,Success,3.00686,580,6,Success
3851,4205,12.615,368,5,Success,12.65296,264,5,Success,12.65296,264,5,Success,12.65296,264,5,Success,12.615,472,5,Success,12.615,368,5,Success
3852,1681,3.30897,298,6,Success,3.1861,368,5,Failure,3.1861,368,5,Failure,3.1861,368,5,Failure,3.1921600000000003,472,8,Success,3.1861,368,5,Failure
3853,18,3.0021500000000003,194,6,Success,3.0018599999999998,200,6,Success,5.00196,160,5,Success,3.0018599999999998,200,6,Success,3.0000999999999998,516,9,Success,5.00196,160,5,Success
3854,52370,4.68082,154,5,Failure,29.23793,224,4,Failure,29.23793,224,4,Failure,29.23793,224,4,Failure,2.8903100000000004,234,7,Failure,29.23793,224,4,Failure
3855,20339,1.98814,154,5,Success,1.98814,154,5,Success,1.98814,154,5,Success,1.98814,154,5,Success,1.56102,274,8,Success,1.98814,154,5,Success
3856,1,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success
3857,14,0.006710000000000001,154,5,Success,0.006710000000000001,154,5,Success,0.006710000000000001,154,5,Success,0.006710000000000001,154,5,Success,0.006470000000000001,188,6,Success,0.006710000000000001,154,5,Success
3858,14,0.0030299999999999997,292,6,Success,0.0028,154,5,Success,0.0028,154,5,Success,0.0028,154,5,Success,0.0028,154,5,Success,0.0028,154,5,Success
3859,958,1.00479,264,5,Success,1.00479,264,5,Success,1.00479,264,5,Success,1.00479,264,5,Success,1.00479,264,5,Success,1.00479,264,5,Success
3860,8,0.00097,142,5,Success,1e-05,114,4,Success,1e-05,114,4,Success,1e-05,114,4,Success,1e-05,114,4,Success,1e-05,114,4,Success
3861,276,0.08548,216,7,Success,0.05126000000000001,144,5,Success,50.00198999999999,114,4,Success,0.05126000000000001,144,5,Success,0.00746,248,8,Success,50.00198999999999,114,4,Success
3862,366791,9.13511,228,7,Failure,206.4312,114,4,Failure,206.4312,114,4,Failure,206.4312,114,4,Failure,150.45775,154,5,Failure,206.4312,114,4,Success
3863,13439,5.04571,154,5,Success,5.04571,160,5,Success,5.04571,124,5,Success,5.04571,160,5,Success,2.4515299999999995,230,7,Success,4.71512,160,5,Success
3864,6704,8.39564,154,5,Success,10.38892,120,4,Success,10.38892,120,4,Success,10.38892,120,4,Success,8.39564,154,5,Success,10.38892,120,4,Success
3865,1,0.00052,286,6,Success,6e-05,258,5,Success,6e-05,258,5,Success,6e-05,258,5,Success,3e-05,328,7,Success,6e-05,258,5,Success
3866,193,1.09669,114,4,Success,1.09669,114,4,Success,1.09669,114,4,Success,1.09669,114,4,Success,1.09669,114,4,Success,1.09669,114,4,Success
3867,72679,1.7288000000000001,344,7,Failure,2.4360800000000005,190,6,Failure,112.13016999999999,264,5,Failure,2.4360800000000005,190,6,Failure,2.29948,270,8,Failure,112.13016999999999,264,5,Failure
3868,37381,2.07476,80,3,Failure,2.07476,80,3,Failure,2.07476,80,3,Failure,2.07476,80,3,Failure,3.33643,240,7,Success,2.07476,80,3,Success
3869,169,0.5963499999999999,292,6,Success,1.51017,224,4,Success,1.51017,224,4,Success,1.51017,224,4,Success,0.50717,488,8,Success,1.51017,224,4,Success
3870,10477,4.20039,224,4,Failure,4.20039,224,4,Failure,4.20039,224,4,Failure,4.20039,224,4,Failure,4.20039,224,4,Failure,4.20039,224,4,Failure
3871,154,1.4353,174,6,Success,1.0234,140,5,Success,1.0234,140,5,Success,1.0234,140,5,Success,1.0084600000000001,202,7,Success,1.0234,140,5,Success
3872,19,6.0761199999999995,258,5,Success,6.076099999999999,160,5,Success,6.076099999999999,160,5,Success,6.076099999999999,160,5,Success,6.076099999999999,160,5,Success,6.07608,192,5,Success
3873,83,1.02698,264,5,Success,1.02656,264,5,Success,1.02656,264,5,Success,1.02656,264,5,Success,1.01054,334,7,Success,1.02656,264,5,Success
3874,2,1.0018,120,4,Success,1.0018,120,4,Success,1.0018,120,4,Success,1.0018,120,4,Success,1.00112,234,7,Success,1.0018,120,4,Success
3875,7,0.00139,120,4,Success,0.00139,120,4,Success,0.00139,120,4,Success,0.00139,120,4,Success,0.00141,354,10,Success,0.00139,120,4,Success
3876,6,1.03667,264,5,Success,1.03606,296,5,Success,1.03606,242,5,Success,1.03606,296,5,Success,1.03606,296,5,Success,1.03606,242,5,Success
3878,2,2.00165,132,5,Success,2.0006700000000004,138,5,Success,2.0006700000000004,138,5,Success,2.0006700000000004,138,5,Success,2.00066,258,8,Success,2.0006700000000004,138,5,Success
3879,1,3.0001,154,5,Success,3.0001,154,5,Success,3.0001,154,5,Success,3.0001,154,5,Success,3.0,436,7,Success,3.0001,154,5,Success
3880,7571,4.02872,264,5,Failure,3.9908400000000004,264,5,Failure,3.9908400000000004,264,5,Failure,3.9908400000000004,264,5,Failure,2.52936,334,7,Failure,3.9908400000000004,264,5,Failure
3881,271720,16.12951,214,7,Failure,154.33507,100,4,Failure,154.33507,100,4,Failure,154.33507,100,4,Failure,34.77072,176,7,Failure,154.33507,100,4,Failure
3882,1353,10.26765,200,6,Success,10.13154,232,6,Success,10.13698,182,6,Success,10.13154,232,6,Success,9.13698,320,9,Success,10.13154,232,6,Success
3883,29,0.09387,298,6,Success,0.08706,304,6,Success,5.1310899999999995,368,5,Success,0.08706,304,6,Success,0.08703,348,7,Success,5.1310899999999995,368,5,Success
3884,12110,2.9761699999999998,298,6,Success,2.03733,264,5,Failure,2.03733,264,5,Failure,2.03733,264,5,Failure,2.09688,334,7,Failure,2.03733,264,5,Success
3885,13587,3.61688,298,6,Success,3.4130599999999998,264,5,Failure,3.4130599999999998,160,5,Success,3.4130599999999998,264,5,Failure,3.3858800000000002,194,6,Failure,3.3858800000000002,264,5,Success
3886,10,1.00106,264,5,Success,1.0000200000000001,264,5,Success,1.0000200000000001,264,5,Success,1.0000200000000001,264,5,Success,1.0000200000000001,264,5,Success,1.0000200000000001,264,5,Success
3887,1984088,1988.07407,224,4,Failure,2979.20439,264,5,Failure,2026.30946,100,4,Failure,2979.20439,264,5,Failure,2298.17701,236,8,Success,2026.30946,100,4,Failure
3888,8,1.01242,114,4,Success,1.0021200000000001,120,4,Success,1.0021200000000001,120,4,Success,1.0021200000000001,120,4,Success,1.00174,178,6,Success,1.0021200000000001,120,4,Success
3889,695,2.28748,264,5,Success,2.28748,264,5,Success,2.28748,264,5,Success,2.28748,264,5,Success,2.2244200000000003,492,8,Success,2.28748,264,5,Success
3890,25591,78.82733999999999,254,5,Failure,80.36545000000001,232,5,Failure,78.82733999999999,254,5,Failure,80.36545000000001,232,5,Failure,77.79867,328,7,Failure,78.82733999999999,254,5,Failure
3891,21,2.01142,224,4,Success,1.00125,160,5,Success,2.01142,224,4,Success,1.00125,160,5,Success,1.00125,160,5,Success,2.01142,224,4,Success
3892,26,2.0130299999999997,248,5,Success,2.0130299999999997,214,4,Success,2.0130299999999997,214,4,Success,2.0130299999999997,214,4,Success,2.0130299999999997,214,4,Success,2.0130299999999997,214,4,Success
